simulation_no.,personality,agent_1_list,agent_2_list,agent_3_list,group_list,turn_takings
49,Low_consc_1,"[2 litres of water per person, First-aid kit, Air map of the area, Sunglasses (for everyone), Magnetic compass, Folding knife, Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), Overcoat (for everyone), Torch with 4 battery-cells, 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.",,"[Torch with 4 battery-cells, 2 litres of water per person, First-aid kit, Magnetic compass, Air map of the area, Bottle of 1000 salt tablets, Sunglasses (for everyone), Overcoat (for everyone), 45 calibre pistol (loaded), Folding knife, Plastic raincoat (large size), Parachute (red & white), 2 litres of 180 proof liquor, A book entitled 'Desert Animals That Can Be Eaten', A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Folding knife, Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 45 calibre pistol (loaded), Parachute (red & white), Bottle of 1000 salt tablets, 2 litres of 180 proof liquor, A cosmetic mirror] ",6
50,High_neuro_1,"[First-aid kit, 2 litres of water per person, Air map of the area, Magnetic compass, Bottle of 1000 salt tablets, 45 calibre pistol (loaded), Torch with 4 battery-cells, Sunglasses (for everyone), Parachute (red & white), Plastic raincoat (large size), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', A cosmetic mirror, 2 litres of 180 proof liquor] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, Parachute (red & white), A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Plastic raincoat (large size), Torch with 4 battery-cells, 45 calibre pistol (loaded), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', Bottle of 1000 salt tablets, 2 litres of 180 proof liquor, Parachute (red & white), Cosmetic mirror, Folding knife] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Torch with 4 battery-cells, Plastic raincoat (large size), Sunglasses (for everyone), Folding knife, Magnetic compass, Air map of the area, Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), Parachute (red & white), 45 calibre pistol (loaded), A cosmetic mirror, 2 litres of 180 proof liquor] ",7
51,High_extra_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), Parachute (red & white), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, Cosmetic mirror, Folding knife] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Overcoat (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Folding knife, Plastic raincoat (large size), Torch with 4 battery-cells, 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Plastic raincoat (large size), Sunglasses (for everyone), Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, A book entitled 'Desert Animals That Can Be Eaten', Bottle of 1000 salt tablets, Overcoat (for everyone), Parachute (red & white), 45 calibre pistol (loaded), Cosmetic mirror, 2 litres of 180 proof liquor] ",6
52,High_open_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), Torch with 4 battery-cells, 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), Parachute (red & white), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), Torch with 4 battery-cells, 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), Bottle of 1000 salt tablets, 2 litres of 180 proof liquor, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Folding knife, Overcoat (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, First-aid kit, Plastic raincoat (large size), Sunglasses (for everyone), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 45 calibre pistol (loaded), Parachute (red & white), Bottle of 1000 salt tablets, 2 litres of 180 proof liquor, A cosmetic mirror] ",7
53,High_agree_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Overcoat (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, Cosmetic mirror, Folding knife] ranking_complete.","""[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), 45 calibre pistol (loaded), Plastic raincoat (large size), Folding knife, Bottle of 1000 salt tablets, Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), 2 litres of 180 proof liquor, A cosmetic mirror] ranking_complete.""","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, Plastic raincoat (large size), Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, 45 calibre pistol (loaded), First-aid kit, Sunglasses (for everyone), Bottle of 1000 salt tablets, Parachute (red & white), Cosmetic mirror, Overcoat (for everyone)] ",10
54,High_consc_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', 2 litres of 180 proof liquor, Overcoat (for everyone), Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), Torch with 4 battery-cells, Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Parachute (red & white), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, 45 calibre pistol (loaded), Folding knife, Plastic raincoat (large size), Sunglasses (for everyone), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', Bottle of 1000 salt tablets, Torch with 4 battery-cells, Parachute (red & white), 2 litres of 180 proof liquor, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Plastic raincoat (large size), Torch with 4 battery-cells, Sunglasses (for everyone), A book entitled 'Desert Animals That Can Be Eaten', Bottle of 1000 salt tablets, Overcoat (for everyone), 45 calibre pistol (loaded), Parachute (red & white), 2 litres of 180 proof liquor, A cosmetic mirror] ",7
55,Low_neuro_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Cosmetic mirror, 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Torch with 4 battery-cells, Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Cosmetic mirror, Folding knife, Bottle of 1000 salt tablets] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Bottle of 1000 salt tablets, Plastic raincoat (large size), Sunglasses (for everyone), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Cosmetic mirror, 2 litres of 180 proof liquor, Parachute (red & white)] ",11
56,Low_extra_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', 2 litres of 180 proof liquor, Overcoat (for everyone), Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","compass, Folding knife, Torch with 4 battery-cells, Overcoat (for everyone), Bottle of 1000 salt tablets, Parachute (red & white), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', 2 litres of 180 proof liquor, Plastic raincoat (large size), A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, 45 calibre pistol (loaded), Sunglasses (for everyone), Plastic raincoat (large size), Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), A cosmetic mirror, Parachute (red & white), 2 litres of 180 proof liquor] ",7
57,Low_open_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', Torch with 4 battery-cells, 45 calibre pistol (loaded), Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Folding knife, Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Plastic raincoat (large size), Torch with 4 battery-cells, Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, Cosmetic mirror, Folding knife] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), Folding knife, Overcoat (for everyone), Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), 45 calibre pistol (loaded), 2 litres of 180 proof liquor, A cosmetic mirror] ",5
58,Low_agree_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Overcoat (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, Cosmetic mirror, Folding knife] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), 45 calibre pistol (loaded), Torch with 4 battery-cells, Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), 2 litres of 180 proof liquor, Folding knife, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, Air map of the area, Magnetic compass, First-aid kit, Bottle of 1000 salt tablets, Folding knife, Torch with 4 battery-cells, Plastic raincoat (large size), Sunglasses (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded)] ",13
59,Low_consc_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Folding knife, Overcoat (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Parachute (red & white), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Overcoat (for everyone), A cosmetic mirror, 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, Parachute (red & white)] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Torch with 4 battery-cells, Air map of the area, Folding knife, Magnetic compass, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), 45 calibre pistol (loaded), 2 litres of 180 proof liquor, A cosmetic mirror] ",6
60,High_neuro_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Folding knife, Torch with 4 battery-cells, Overcoat (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Parachute (red & white), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[First-aid kit, 2 litres of water per person, Air map of the area, Magnetic compass, 45 calibre pistol (loaded), Folding knife, Plastic raincoat (large size), Sunglasses (for everyone), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), Torch with 4 battery-cells, 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, Sunglasses (for everyone), Bottle of 1000 salt tablets, Plastic raincoat (large size), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), 45 calibre pistol (loaded), 2 litres of 180 proof liquor, A cosmetic mirror] ",8
61,High_extra_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Plastic raincoat (large size), Torch with 4 battery-cells, 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, Parachute (red & white), Cosmetic mirror, Folding knife] ranking_complete.","""[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Parachute (red & white), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, Folding knife, A cosmetic mirror] ranking_complete.""","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Folding knife, Torch with 4 battery-cells, Overcoat (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), Folding knife, Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', 2 litres of 180 proof liquor, Overcoat (for everyone), 45 calibre pistol (loaded), Parachute (red & white), Cosmetic mirror] ",7
62,High_open_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Sunglasses (for everyone), Torch with 4 battery-cells, Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Torch with 4 battery-cells, Plastic raincoat (large size), Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Parachute (red & white), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, Folding knife, Cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), 45 calibre pistol (loaded), Parachute (red & white), A book entitled 'Desert Animals That Can Be Eaten', Bottle of 1000 salt tablets, 2 litres of 180 proof liquor, Cosmetic mirror, Folding knife] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, Sunglasses (for everyone), Bottle of 1000 salt tablets, Plastic raincoat (large size), Overcoat (for everyone), Book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Parachute (red & white), A cosmetic mirror, 2 litres of 180 proof liquor] ",6
63,High_agree_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Torch with 4 battery-cells, Folding knife, 45 calibre pistol (loaded), Plastic raincoat (large size), Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), A cosmetic mirror, 2 litres of 180 proof liquor, Parachute (red & white)] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Plastic raincoat (large size), Torch with 4 battery-cells, Folding knife, A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Overcoat (for everyone), Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Magnetic compass, Air map of the area, Sunglasses (for everyone), Torch with 4 battery-cells, Folding knife, Bottle of 1000 salt tablets, Parachute (red & white), 45 calibre pistol (loaded), Overcoat (for everyone), 2 litres of 180 proof liquor, A cosmetic mirror] ",15
64,High_consc_1,"[2 litres of water per person, First-aid kit, Air map of the area, Sunglasses (for everyone), Folding knife, Magnetic compass, Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), Bottle of 1000 salt tablets, 2 litres of 180 proof liquor, Parachute (red & white), Torch with 4 battery-cells, Cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Folding knife, Plastic raincoat (large size), Sunglasses (for everyone), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Plastic raincoat (large size), Sunglasses (for everyone), Torch with 4 battery-cells, Air map of the area, Magnetic compass, Folding knife, Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), Parachute (red & white), 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Cosmetic mirror] ",9
65,Low_neuro_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, Plastic raincoat (large size), Sunglasses (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Overcoat (for everyone), Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), Folding knife, Overcoat (for everyone), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), Folding knife, 45 calibre pistol (loaded), Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), Torch with 4 battery-cells, 2 litres of 180 proof liquor, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, Air map of the area, First-aid kit, Magnetic compass, Torch with 4 battery-cells, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), Bottle of 1000 salt tablets, A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), Parachute (red & white), 2 litres of 180 proof liquor, 45 calibre pistol (loaded), A cosmetic mirror] ",7
66,Low_extra_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Plastic raincoat (large size), Overcoat (for everyone), Torch with 4 battery-cells, Bottle of 1000 salt tablets, 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), 2 litres of 180 proof liquor, Cosmetic mirror, Folding knife] ranking_complete.","[2 litres of water per person, First-aid kit, Sunglasses (for everyone), Plastic raincoat (large size), Air map of the area, Magnetic compass, 45 calibre pistol (loaded), Torch with 4 battery-cells, A book entitled 'Desert Animals That Can Be Eaten', 2 litres of 180 proof liquor, Overcoat (for everyone), Parachute (red & white), Bottle of 1000 salt tablets, Folding knife, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Parachute (red & white), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', Sunglasses (for everyone), 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Overcoat (for everyone), Torch with 4 battery-cells, Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Plastic raincoat (large size), Sunglasses (for everyone), Magnetic compass, Folding knife, Air map of the area, Torch with 4 battery-cells, Bottle of 1000 salt tablets, 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), Overcoat (for everyone), Cosmetic mirror, 2 litres of 180 proof liquor] ",6
67,Low_open_1,"[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Plastic raincoat (large size), 45 calibre pistol (loaded), Sunglasses (for everyone), A book entitled 'Desert Animals That Can Be Eaten', Parachute (red & white), Overcoat (for everyone), 2 litres of 180 proof liquor, Bottle of 1000 salt tablets, Torch with 4 battery-cells, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Torch with 4 battery-cells, Sunglasses (for everyone), Plastic raincoat (large size), 45 calibre pistol (loaded), A book entitled 'Desert Animals That Can Be Eaten', Overcoat (for everyone), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","[2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Sunglasses (for everyone), Torch with 4 battery-cells, Folding knife, Overcoat (for everyone), Plastic raincoat (large size), A book entitled 'Desert Animals That Can Be Eaten', 45 calibre pistol (loaded), 2 litres of 180 proof liquor, Parachute (red & white), Bottle of 1000 salt tablets, A cosmetic mirror] ranking_complete.","This is our final list: [2 litres of water per person, First-aid kit, Air map of the area, Magnetic compass, Folding knife, Sunglasses (for everyone), Plastic raincoat (large size), Torch with 4 battery-cells, A book entitled 'Desert Animals That Can Be Eaten', Bottle of 1000 salt tablets, Parachute (red & white), 45 calibre pistol (loaded), Overcoat (for everyone), 2 litres of 180 proof liquor, A cosmetic mirror] ",6
